"location","date","total_cases","total_deaths","total_cases_per_million","total_deaths_per_million"
"Italy","2020-05-11","219070.0","30560.0","3623.278","505.443"
"Italy","2020-05-10","218268.0","30395.0","3610.013","502.714"
"Italy","2020-05-09","217185.0","30201.0","3592.101","499.505"
"Italy","2020-05-08","215858.0","29958.0","3570.153","495.486"
"Italy","2020-05-07","214457.0","29684.0","3546.982","490.954"
"Italy","2020-05-06","213013.0","29315.0","3523.099","484.851"
"Italy","2020-05-05","211938.0","29079.0","3505.319","480.948"
"Italy","2020-05-04","210717.0","28884.0","3485.125","477.723"
"Italy","2020-05-03","209328.0","28710.0","3462.151","474.845"
"Italy","2020-05-02","207428.0","28236.0","3430.727","467.005"
"Italy","2020-05-01","205463.0","27967.0","3398.227","462.556"
"Italy","2020-04-30","203591.0","27682.0","3367.265","457.843"
"Italy","2020-04-29","201505.0","27359.0","3332.764","452.5"
"Italy","2020-04-28","199414.0","26977.0","3298.18","446.182"
"Italy","2020-04-27","197675.0","26644.0","3269.418","440.675"
"Italy","2020-04-26","195351.0","26384.0","3230.981","436.375"
"Italy","2020-04-25","192994.0","25969.0","3191.997","429.511"
"Italy","2020-04-24","189973.0","25549.0","3142.032","422.564"
"Italy","2020-04-23","187327.0","25085.0","3098.269","414.89"
"Italy","2020-04-22","183957.0","24648.0","3042.531","407.662"
"Italy","2020-04-21","181228.0","24114.0","2997.395","398.83"
"Italy","2020-04-20","178972.0","23660.0","2960.083","391.321"
"Italy","2020-04-19","175925.0","23227.0","2909.687","384.16"
"Italy","2020-04-18","172434.0","22747.0","2851.948","376.221"
"Italy","2020-04-17","168941.0","22172.0","2794.176","366.711"
"Italy","2020-04-16","165155.0","21647.0","2731.558","358.028"
"Italy","2020-04-15","162488.0","21069.0","2687.448","348.468"
"Italy","2020-04-14","159516.0","20465.0","2638.293","338.478"
"Italy","2020-04-13","156363.0","19901.0","2586.144","329.15"
"Italy","2020-04-12","152271.0","19470.0","2518.465","322.021"
"Italy","2020-04-11","147577.0","18851.0","2440.829","311.783"
"Italy","2020-04-10","143626.0","18281.0","2375.482","302.356"
"Italy","2020-04-09","139422.0","17669.0","2305.951","292.234"
"Italy","2020-04-08","135586.0","17129.0","2242.506","283.303"
"Italy","2020-04-07","132547.0","16525.0","2192.243","273.313"
"Italy","2020-04-06","128948.0","15889.0","2132.718","262.794"
"Italy","2020-04-05","124632.0","15362.0","2061.334","254.078"
"Italy","2020-04-04","119827.0","14681.0","1981.862","242.814"
"Italy","2020-04-03","115242.0","13917.0","1906.029","230.178"
"Italy","2020-04-02","110574.0","13157.0","1828.823","217.608"
"Italy","2020-04-01","105792.0","12430.0","1749.732","205.584"
"Italy","2020-03-31","101739.0","11591.0","1682.698","191.708"
"Italy","2020-03-30","97689.0","10781.0","1615.714","178.311"
"Italy","2020-03-29","92472.0","10023.0","1529.428","165.774"
"Italy","2020-03-28","86498.0","9136.0","1430.622","151.104"
"Italy","2020-03-27","80539.0","8165.0","1332.064","135.044"
"Italy","2020-03-26","74386.0","7505.0","1230.297","124.128"
"Italy","2020-03-25","69176.0","6820.0","1144.127","112.798"
"Italy","2020-03-24","63927.0","6077.0","1057.312","100.51"
"Italy","2020-03-23","59138.0","5476.0","978.105","90.57"
"Italy","2020-03-22","53578.0","4827.0","886.146","79.835"
"Italy","2020-03-21","47021.0","4032.0","777.697","66.687"
"Italy","2020-03-20","41035.0","3407.0","678.693","56.35"
"Italy","2020-03-19","35713.0","2978.0","590.67","49.254"
"Italy","2020-03-18","31506.0","2505.0","521.089","41.431"
"Italy","2020-03-17","27980.0","2158.0","462.771","35.692"
"Italy","2020-03-16","23980.0","1811.0","396.614","29.953"
"Italy","2020-03-15","21157.0","1441.0","349.923","23.833"
"Italy","2020-03-14","17660.0","1268.0","292.085","20.972"
"Italy","2020-03-13","15113.0","1016.0","249.959","16.804"
"Italy","2020-03-12","12462.0","827.0","206.114","13.678"
"Italy","2020-03-11","10149.0","631.0","167.858","10.436"
"Italy","2020-03-10","9172.0","464.0","151.699","7.674"
"Italy","2020-03-09","7375.0","366.0","121.978","6.053"
"Italy","2020-03-08","5883.0","233.0","97.301","3.854"
"Italy","2020-03-07","4636.0","197.0","76.676","3.258"
"Italy","2020-03-06","3858.0","148.0","63.809","2.448"
"Italy","2020-03-05","3089.0","107.0","51.09","1.77"
"Italy","2020-03-04","2502.0","80.0","41.381","1.323"
"Italy","2020-03-03","2036.0","52.0","33.674","0.86"
"Italy","2020-03-02","1689.0","35.0","27.935","0.579"
"Italy","2020-03-01","1128.0","29.0","18.656","0.48"
"Italy","2020-02-29","888.0","21.0","14.687","0.347"
"Italy","2020-02-28","650.0","17.0","10.751","0.281"
"Italy","2020-02-27","400.0","12.0","6.616","0.198"
"Italy","2020-02-26","322.0","11.0","5.326","0.182"
"Italy","2020-02-25","229.0","6.0","3.788","0.099"
"Italy","2020-02-24","132.0","2.0","2.183","0.033"
"Italy","2020-02-23","79.0","2.0","1.307","0.033"
"Italy","2020-02-22","17.0",,"0.281",
"Italy","2020-02-21","3.0",,"0.05",
"Italy","2020-02-20","3.0",,"0.05",
"Italy","2020-02-19","3.0",,"0.05",
"Italy","2020-02-18","3.0",,"0.05",
"Italy","2020-02-17","3.0",,"0.05",
"Italy","2020-02-16","3.0",,"0.05",
"Italy","2020-02-15","3.0",,"0.05",
"Italy","2020-02-14","3.0",,"0.05",
"Italy","2020-02-13","3.0",,"0.05",
"Italy","2020-02-12","3.0",,"0.05",
"Italy","2020-02-11","3.0",,"0.05",
"Italy","2020-02-10","3.0",,"0.05",
"Italy","2020-02-09","3.0",,"0.05",
"Italy","2020-02-08","3.0",,"0.05",
"Italy","2020-02-07","3.0",,"0.05",
"Italy","2020-02-06","3.0",,"0.05",
"Italy","2020-02-05","3.0",,"0.05",
"Italy","2020-02-04","3.0",,"0.05",
"Italy","2020-02-03","3.0",,"0.05",
"Italy","2020-02-02","3.0",,"0.05",
"Italy","2020-02-01","3.0",,"0.05",
"Italy","2020-01-31","3.0",,"0.05",
"Italy","2020-01-30",,,,
"Italy","2020-01-29",,,,
"Italy","2020-01-28",,,,
"Italy","2020-01-27",,,,
"Italy","2020-01-26",,,,
"Italy","2020-01-25",,,,
"Italy","2020-01-24",,,,
"Italy","2020-01-23",,,,
"Italy","2020-01-22",,,,
"Italy","2020-01-21",,,,
"Italy","2020-01-20",,,,
"Italy","2020-01-19",,,,
"Italy","2020-01-18",,,,
"Italy","2020-01-17",,,,
"Italy","2020-01-16",,,,
"Italy","2020-01-15",,,,
"Italy","2020-01-14",,,,
"Italy","2020-01-13",,,,
"Italy","2020-01-12",,,,
"Italy","2020-01-11",,,,
"Italy","2020-01-10",,,,
"Italy","2020-01-09",,,,
"Italy","2020-01-08",,,,
"Italy","2020-01-07",,,,
"Italy","2020-01-06",,,,
"Italy","2020-01-05",,,,
"Italy","2020-01-04",,,,
"Italy","2020-01-03",,,,
"Italy","2020-01-02",,,,
"Italy","2020-01-01",,,,
"Italy","2019-12-31",,,,
"Mexico","2020-11-05","943630.0","93228.0","7318.776","723.075"
"Mexico","2020-11-04","938405.0","92593.0","7278.251","718.15"
"Mexico","2020-11-03","933155.0","92100.0","7237.533","714.326"
"Mexico","2020-11-02","929392.0","91895.0","7208.347","712.736"
"Mexico","2020-11-01","924962.0","91753.0","7173.988","711.635"
"Mexico","2020-10-31","918811.0","91289.0","7126.281","708.036"
"Mexico","2020-10-30","912811.0","90773.0","7079.745","704.034"
"Mexico","2020-10-29","906863.0","90309.0","7033.612","700.435"
"Mexico","2020-10-28","901268.0","89814.0","6990.218","696.596"
"Mexico","2020-10-27","895326.0","89171.0","6944.132","691.609"
"Mexico","2020-10-26","891160.0","88924.0","6911.82","689.693"
"Mexico","2020-10-25","886800.0","88743.0","6878.004","688.289"
"Mexico","2020-10-24","880775.0","88312.0","6831.274","684.946"
"Mexico","2020-10-23","874171.0","87894.0","6780.054","681.704"
"Mexico","2020-10-22","867559.0","87415.0","6728.771","677.989"
"Mexico","2020-10-21","860714.0","86893.0","6675.682","673.94"
"Mexico","2020-10-20","854926.0","86338.0","6630.79","669.636"
"Mexico","2020-10-19","851227.0","86167.0","6602.101","668.31"
"Mexico","2020-10-18","849907.0","86059.0","6591.863","667.472"
"Mexico","2020-10-17","847107.0","85704.0","6570.146","664.719"
"Mexico","2020-10-16","846727.0","85285.0","6567.199","661.469"
"Mexico","2020-10-15","845257.0","84898.0","6555.797","658.467"
"Mexico","2020-10-14","842617.0","84420.0","6535.322","654.76"
"Mexico","2020-10-13","838069.0","83945.0","6500.047","651.076"
"Mexico","2020-10-12","832743.0","83642.0","6458.739","648.726"
"Mexico","2020-10-11","830993.0","83642.0","6445.166","648.726"
"Mexico","2020-10-10","828558.0","83507.0","6426.28","647.679"
"Mexico","2020-10-09","823549.0","83096.0","6387.431","644.491"
"Mexico","2020-10-08","818613.0","80083.0","6349.147","621.122"
"Mexico","2020-10-07","813438.0","79714.0","6309.01","618.26"
"Mexico","2020-10-06","808033.0","79268.0","6267.089","614.801"
"Mexico","2020-10-05","802786.0","79088.0","6226.393","613.405"
"Mexico","2020-10-04","801206.0","78880.0","6214.139","611.792"
"Mexico","2020-10-03","798940.0","78492.0","6196.564","608.782"
"Mexico","2020-10-02","794241.0","78078.0","6160.118","605.571"
"Mexico","2020-10-01","789286.0","77646.0","6121.687","602.221"
"Mexico","2020-09-30","784074.0","77163.0","6081.263","598.475"
"Mexico","2020-09-29","778333.0","76603.0","6036.736","594.131"
"Mexico","2020-09-28","772381.0","76430.0","5990.572","592.79"
"Mexico","2020-09-27","770680.0","76243.0","5977.38","591.339"
"Mexico","2020-09-26","768145.0","75844.0","5957.718","588.245"
"Mexico","2020-09-25","763066.0","75439.0","5918.326","585.103"
"Mexico","2020-09-24","757910.0","74949.0","5878.336","581.303"
"Mexico","2020-09-23","752415.0","74348.0","5835.717","576.642"
"Mexico","2020-09-22","746476.0","73697.0","5789.654","571.593"
"Mexico","2020-09-21","740445.0","73493.0","5742.877","570.01"
"Mexico","2020-09-20","738744.0","73258.0","5729.685","568.188"
"Mexico","2020-09-19","736086.0","72803.0","5709.069","564.659"
"Mexico","2020-09-18","730535.0","72179.0","5666.016","559.819"
"Mexico","2020-09-17","724535.0","71978.0","5619.48","558.26"
"Mexico","2020-09-16","722453.0","71678.0","5603.332","555.933"
"Mexico","2020-09-15","718355.0","71049.0","5571.548","551.055"
"Mexico","2020-09-14","712370.0","70821.0","5525.128","549.286"
"Mexico","2020-09-13","710567.0","70604.0","5511.144","547.603"
"Mexico","2020-09-12","707898.0","70183.0","5490.444","544.338"
"Mexico","2020-09-11","702590.0","69649.0","5449.275","540.196"
"Mexico","2020-09-10","697108.0","69095.0","5406.756","535.9"
"Mexico","2020-09-09","691226.0","68484.0","5361.136","531.161"
"Mexico","2020-09-08","684823.0","67781.0","5311.474","525.708"
"Mexico","2020-09-07","678635.0","67558.0","5263.48","523.979"
"Mexico","2020-09-06","676655.0","67554.0","5248.123","523.948"
"Mexico","2020-09-05","673906.0","66851.0","5226.802","518.495"
"Mexico","2020-09-04","668013.0","66329.0","5181.096","514.446"
"Mexico","2020-09-03","661865.0","65816.0","5133.412","510.468"
"Mexico","2020-09-02","655107.0","65241.0","5080.998","506.008"
"Mexico","2020-09-01","648171.0","64414.0","5027.202","499.594"
"Mexico","2020-08-31","641442.0","64158.0","4975.012","497.608"
"Mexico","2020-08-30","639318.0","63819.0","4958.538","494.979"
"Mexico","2020-08-29","636301.0","63146.0","4935.139","489.759"
"Mexico","2020-08-28","630095.0","62594.0","4887.005","485.478"
"Mexico","2020-08-27","623847.0","62076.0","4838.546","481.46"
"Mexico","2020-08-26","616993.0","61450.0","4785.386","476.605"
"Mexico","2020-08-25","610590.0","60800.0","4735.725","471.564"
"Mexico","2020-08-24","603739.0","60480.0","4682.588","469.082"
"Mexico","2020-08-23","601469.0","60254.0","4664.982","467.329"
"Mexico","2020-08-22","598441.0","59610.0","4641.497","462.334"
"Mexico","2020-08-21","592323.0","59106.0","4594.046","458.425"
"Mexico","2020-08-20","586484.0","58481.0","4548.759","453.578"
"Mexico","2020-08-19","580336.0","57774.0","4501.075","448.094"
"Mexico","2020-08-18","573775.0","57023.0","4450.188","442.269"
"Mexico","2020-08-17","567066.0","56757.0","4398.153","440.206"
"Mexico","2020-08-16","564803.0","56543.0","4380.601","438.546"
"Mexico","2020-08-15","561659.0","55908.0","4356.217","433.621"
"Mexico","2020-08-14","555610.0","55293.0","4309.301","428.851"
"Mexico","2020-08-13","549361.0","54666.0","4260.834","423.988"
"Mexico","2020-08-12","543055.0","53929.0","4211.924","418.272"
"Mexico","2020-08-11","536272.0","53003.0","4159.316","411.09"
"Mexico","2020-08-10","529186.0","52298.0","4104.357","405.622"
"Mexico","2020-08-09","526809.0","52006.0","4085.921","403.358"
"Mexico","2020-08-08","523193.0","51311.0","4057.875","397.967"
"Mexico","2020-08-07","516654.0","50517.0","4007.159","391.809"
"Mexico","2020-08-06","510037.0","49698.0","3955.837","385.457"
"Mexico","2020-08-05","502966.0","48869.0","3900.995","379.027"
"Mexico","2020-08-04","495680.0","48012.0","3844.485","372.38"
"Mexico","2020-08-03","488250.0","47746.0","3786.858","370.317"
"Mexico","2020-08-02","485776.0","47472.0","3767.669","368.192"
"Mexico","2020-08-01","482055.0","46688.0","3738.809","362.111"
"Mexico","2020-07-31","475395.0","46000.0","3687.155","356.775"
"Mexico","2020-07-30","467871.0","45361.0","3628.799","351.819"
"Mexico","2020-07-29","460254.0","44876.0","3569.721","348.057"
"Mexico","2020-07-28","452144.0","44022.0","3506.82","341.434"
"Mexico","2020-07-27","443731.0","43680.0","3441.569","338.781"
"Mexico","2020-07-26","440766.0","43374.0","3418.573","336.408"
"Mexico","2020-07-25","436653.0","42645.0","3386.672","330.754"
"Mexico","2020-07-24","428704.0","41908.0","3325.02","325.038"
"Mexico","2020-07-23","420716.0","41190.0","3263.065","319.469"
"Mexico","2020-07-22","412440.0","40400.0","3198.877","313.342"
"Mexico","2020-07-21","403830.0","39485.0","3132.098","306.245"
"Mexico","2020-07-20","394786.0","39184.0","3061.953","303.91"
"Mexico","2020-07-19","391397.0","38888.0","3035.668","301.615"
"Mexico","2020-07-18","387053.0","38310.0","3001.976","297.132"
"Mexico","2020-07-17","379162.0","37574.0","2940.773","291.423"
"Mexico","2020-07-16","370983.0","36906.0","2877.337","286.242"
"Mexico","2020-07-15","362245.0","36327.0","2809.565","281.752"
"Mexico","2020-07-14","353833.0","35449.0","2744.322","274.942"
"Mexico","2020-07-13","345041.0","35006.0","2676.131","271.506"
"Mexico","2020-07-12","341865.0","34730.0","2651.498","269.365"
"Mexico","2020-07-11","338046.0","34191.0","2621.878","265.185"
"Mexico","2020-07-10","330896.0","33526.0","2566.423","260.027"
"Mexico","2020-07-09","323802.0","32796.0","2511.402","254.365"
"Mexico","2020-07-08","316401.0","32014.0","2454.0","248.3"
"Mexico","2020-07-07","308574.0","31119.0","2393.294","241.358"
"Mexico","2020-07-06","300788.0","30639.0","2332.906","237.636"
"Mexico","2020-07-05","297835.0","30366.0","2310.003","235.518"
"Mexico","2020-07-04","294212.0","29843.0","2281.903","231.462"
"Mexico","2020-07-03","287196.0","29189.0","2227.487","226.389"
"Mexico","2020-07-02","280196.0","28510.0","2173.195","221.123"
"Mexico","2020-07-01","272653.0","27769.0","2114.692","215.376"
"Mexico","2020-06-30","265510.0","27121.0","2059.291","210.35"
"Mexico","2020-06-29","258048.0","26648.0","2001.415","206.681"
"Mexico","2020-06-28","255131.0","26381.0","1978.791","204.611"
"Mexico","2020-06-27","251502.0","25779.0","1950.645","199.941"
"Mexico","2020-06-26","245033.0","25060.0","1900.471","194.365"
"Mexico","2020-06-25","238802.0","24342.0","1852.144","188.796"
"Mexico","2020-06-24","232538.0","23377.0","1803.56","181.312"
"Mexico","2020-06-23","225964.0","22584.0","1752.573","175.161"
"Mexico","2020-06-22","219132.0","21825.0","1699.584","169.274"
"Mexico","2020-06-21","216701.0","20781.0","1680.729","161.177"
"Mexico","2020-06-20","213165.0","20394.0","1653.304","158.175"
"Mexico","2020-06-19","207092.0","19747.0","1606.202","153.157"
"Mexico","2020-06-18","201070.0","19080.0","1559.495","147.984"
"Mexico","2020-06-17","194976.0","18310.0","1512.23","142.012"
"Mexico","2020-06-16","188602.0","17580.0","1462.794","136.35"
"Mexico","2020-06-15","182078.0","17141.0","1412.194","132.945"
"Mexico","2020-06-14","179511.0","16872.0","1392.284","130.859"
"Mexico","2020-06-13","176460.0","16448.0","1368.62","127.57"
"Mexico","2020-06-12","170874.0","15944.0","1325.296","123.661"
"Mexico","2020-06-11","165511.0","15357.0","1283.7","119.109"
"Mexico","2020-06-10","159821.0","14649.0","1239.569","113.617"
"Mexico","2020-06-09","154088.0","14053.0","1195.104","108.995"
"Mexico","2020-06-08","147960.0","13699.0","1147.575","106.249"
"Mexico","2020-06-07","145637.0","13511.0","1129.558","104.791"
"Mexico","2020-06-06","142654.0","13170.0","1106.422","102.146"
"Mexico","2020-06-05","137641.0","12545.0","1067.541","97.299"
"Mexico","2020-06-04","132771.0","11728.0","1029.769","90.962"
"Mexico","2020-06-03","127855.0","10637.0","991.641","82.5"
"Mexico","2020-06-02","123139.0","10167.0","955.064","78.855"
"Mexico","2020-06-01","117890.0","9930.0","914.353","77.017"
"Mexico","2020-05-31","115829.0","9779.0","898.368","75.846"
"Mexico","2020-05-30","113116.0","9415.0","877.326","73.023"
"Mexico","2020-05-29","108772.0","9044.0","843.634","70.145"
"Mexico","2020-05-28","104569.0","8597.0","811.035","66.678"
"Mexico","2020-05-27","100112.0","8134.0","776.467","63.087"
"Mexico","2020-05-26","95798.0","7633.0","743.007","59.201"
"Mexico","2020-05-25","91205.0","7394.0","707.384","57.348"
"Mexico","2020-05-24","89344.0","7179.0","692.95","55.68"
"Mexico","2020-05-23","87088.0","6989.0","675.453","54.207"
"Mexico","2020-05-22","83125.0","6510.0","644.716","50.491"
"Mexico","2020-05-21","79147.0","6090.0","613.863","47.234"
"Mexico","2020-05-20","75253.0","5666.0","583.661","43.945"
"Mexico","2020-05-19","71706.0","5332.0","556.15","41.355"
"Mexico","2020-05-18","67708.0","5177.0","525.142","40.153"
"Mexico","2020-05-17","66085.0","5045.0","512.554","39.129"
"Mexico","2020-05-16","63934.0","4767.0","495.871","36.973"
"Mexico","2020-05-15","60485.0","4477.0","469.121","34.724"
"Mexico","2020-05-14","57435.0","4220.0","445.465","32.73"
"Mexico","2020-05-13","54340.0","3926.0","421.46","30.45"
"Mexico","2020-05-12","51437.0","3573.0","398.944","27.712"
"Mexico","2020-05-11","48495.0","3465.0","376.126","26.874"
"Mexico","2020-05-10","47093.0","3353.0","365.252","26.006"
"Mexico","2020-05-09","45580.0","3160.0","353.518","24.509"
"Mexico","2020-05-08","43187.0","2961.0","334.958","22.965"
"Mexico","2020-05-07","40813.0","2704.0","316.545","20.972"
"Mexico","2020-05-06","38548.0","2507.0","298.978","19.444"
"Mexico","2020-05-05","36466.0","2271.0","282.83","17.614"
"Mexico","2020-05-04","33959.0","2154.0","263.385","16.706"
"Mexico","2020-05-03","32718.0","2061.0","253.76","15.985"
"Mexico","2020-05-02","31366.0","1972.0","243.274","15.295"
"Mexico","2020-05-01","29987.0","1859.0","232.579","14.418"
"Mexico","2020-04-30","28222.0","1732.0","218.889","13.433"
"Mexico","2020-04-29","26467.0","1569.0","205.278","12.169"
"Mexico","2020-04-28","24670.0","1434.0","191.34","11.122"
"Mexico","2020-04-27","22865.0","1351.0","177.341","10.478"
"Mexico","2020-04-26","21873.0","1305.0","169.647","10.122"
"Mexico","2020-04-25","20838.0","1221.0","161.619","9.47"
"Mexico","2020-04-24","19241.0","1069.0","149.233","8.291"
"Mexico","2020-04-23","17850.0","970.0","138.444","7.523"
"Mexico","2020-04-22","16547.0","857.0","128.338","6.647"
"Mexico","2020-04-21","15162.0","712.0","117.596","5.522"
"Mexico","2020-04-20","13730.0","686.0","106.49","5.321"
"Mexico","2020-04-19","13025.0","650.0","101.022","5.041"
"Mexico","2020-04-18","12270.0","546.0","95.166","4.235"
"Mexico","2020-04-17","11194.0","486.0","86.82","3.769"
"Mexico","2020-04-16","10255.0","449.0","79.538","3.482"
"Mexico","2020-04-15","9343.0","406.0","72.464","3.149"
"Mexico","2020-04-14","8477.0","332.0","65.747","2.575"
"Mexico","2020-04-13","7589.0","296.0","58.86","2.296"
"Mexico","2020-04-12","7152.0","273.0","55.471","2.117"
"Mexico","2020-04-11","6726.0","233.0","52.167","1.807"
"Mexico","2020-04-10","6212.0","194.0","48.18","1.505"
"Mexico","2020-04-09","5783.0","174.0","44.853","1.35"
"Mexico","2020-04-08","5249.0","141.0","40.711","1.094"
"Mexico","2020-04-07","4776.0","125.0","37.043","0.969"
"Mexico","2020-04-06","4203.0","94.0","32.598","0.729"
"Mexico","2020-04-05","3966.0","79.0","30.76","0.613"
"Mexico","2020-04-04","3737.0","60.0","28.984","0.465"
"Mexico","2020-04-03","3390.0","50.0","26.293","0.388"
"Mexico","2020-04-02","3069.0","37.0","23.803","0.287"
"Mexico","2020-04-01","2732.0","29.0","21.189","0.225"
"Mexico","2020-03-31","2446.0","28.0","18.971","0.217"
"Mexico","2020-03-30","2120.0","20.0","16.443","0.155"
"Mexico","2020-03-29","1974.0","16.0","15.31","0.124"
"Mexico","2020-03-28","1803.0","12.0","13.984","0.093"
"Mexico","2020-03-27","1580.0","8.0","12.254","0.062"
"Mexico","2020-03-26","1377.0","5.0","10.68","0.039"
"Mexico","2020-03-25","1222.0","5.0","9.478","0.039"
"Mexico","2020-03-24","1034.0","4.0","8.02","0.031"
"Mexico","2020-03-23","899.0","2.0","6.973","0.016"
"Mexico","2020-03-22","850.0","2.0","6.593","0.016"
"Mexico","2020-03-21","782.0","2.0","6.065","0.016"
"Mexico","2020-03-20","664.0",,"5.15",
"Mexico","2020-03-19","516.0",,"4.002",
"Mexico","2020-03-18","411.0",,"3.188",
"Mexico","2020-03-17","314.0",,"2.435",
"Mexico","2020-03-16","245.0",,"1.9",
"Mexico","2020-03-15","209.0",,"1.621",
"Mexico","2020-03-14","159.0",,"1.233",
"Mexico","2020-03-13","98.0",,"0.76",
"Mexico","2020-03-12","70.0",,"0.543",
"Mexico","2020-03-11","42.0",,"0.326",
"Mexico","2020-03-10","31.0",,"0.24",
"Mexico","2020-03-09","29.0",,"0.225",
"Mexico","2020-03-08","25.0",,"0.194",
"Mexico","2020-03-07","24.0",,"0.186",
"Mexico","2020-03-06","24.0",,"0.186",
"Mexico","2020-03-05","22.0",,"0.171",
"Mexico","2020-03-04","19.0",,"0.147",
"Mexico","2020-03-03","16.0",,"0.124",
"Mexico","2020-03-02","15.0",,"0.116",
"Mexico","2020-03-01","15.0",,"0.116",
"Mexico","2020-02-29","14.0",,"0.109",
"Mexico","2020-02-28","11.0",,"0.085",
"Mexico","2020-02-27","6.0",,"0.047",
"Mexico","2020-02-26","6.0",,"0.047",
"Mexico","2020-02-25","6.0",,"0.047",
"Mexico","2020-02-24","4.0",,"0.031",
"Mexico","2020-02-23","4.0",,"0.031",
"Mexico","2020-02-22","3.0",,"0.023",
"Mexico","2020-02-21","3.0",,"0.023",
"Mexico","2020-02-20","3.0",,"0.023",
"Mexico","2020-02-19","3.0",,"0.023",
"Mexico","2020-02-18","3.0",,"0.023",
"Mexico","2020-02-17","3.0",,"0.023",
"Mexico","2020-02-16","3.0",,"0.023",
"Mexico","2020-02-15","3.0",,"0.023",
"Mexico","2020-02-14","3.0",,"0.023",
"Mexico","2020-02-13","3.0",,"0.023",
"Mexico","2020-02-12","3.0",,"0.023",
"Mexico","2020-02-11","3.0",,"0.023",
"Mexico","2020-02-10","2.0",,"0.016",
"Mexico","2020-02-09","2.0",,"0.016",
"Mexico","2020-02-08","2.0",,"0.016",
"Mexico","2020-02-07","2.0",,"0.016",
"Mexico","2020-02-06","2.0",,"0.016",
"Mexico","2020-02-05","2.0",,"0.016",
"Mexico","2020-02-04","2.0",,"0.016",
"Mexico","2020-02-03","2.0",,"0.016",
"Mexico","2020-02-02","2.0",,"0.016",
"Mexico","2020-02-01","2.0",,"0.016",
"Mexico","2020-01-31","2.0",,"0.016",
"Mexico","2020-01-30","2.0",,"0.016",
"Mexico","2020-01-29","1.0",,"0.008",
"Mexico","2020-01-28","1.0",,"0.008",
"Mexico","2020-01-27","1.0",,"0.008",
"Mexico","2020-01-26","1.0",,"0.008",
"Mexico","2020-01-25","1.0",,"0.008",
"Mexico","2020-01-24","1.0",,"0.008",
"Mexico","2020-01-23","1.0",,"0.008",
"Mexico","2020-01-22","1.0",,"0.008",
"Mexico","2020-01-21","1.0",,"0.008",
"Mexico","2020-01-20","1.0",,"0.008",
"Mexico","2020-01-19","1.0",,"0.008",
"Mexico","2020-01-18","1.0",,"0.008",
"Mexico","2020-01-17","1.0",,"0.008",
"Mexico","2020-01-16","1.0",,"0.008",
"Mexico","2020-01-15","1.0",,"0.008",
"Mexico","2020-01-14","1.0",,"0.008",
"Mexico","2020-01-13",,,,
"Mexico","2020-01-12",,,,
"Mexico","2020-01-11",,,,
"Mexico","2020-01-10",,,,
"Mexico","2020-01-09",,,,
"Mexico","2020-01-08",,,,
"Mexico","2020-01-07",,,,
"Mexico","2020-01-06",,,,
"Mexico","2020-01-05",,,,
"Mexico","2020-01-04",,,,
"Mexico","2020-01-03",,,,
"Mexico","2020-01-02",,,,
"Mexico","2020-01-01",,,,
"Mexico","2019-12-31",,,,
"Peru","2020-11-05","911787.0","34671.0","27653.502","1051.533"
"Peru","2020-11-04","908902.0","34623.0","27566.003","1050.078"
"Peru","2020-11-03","906545.0","34585.0","27494.518","1048.925"
"Peru","2020-11-02","904911.0","34529.0","27444.96","1047.227"
"Peru","2020-11-01","902503.0","34476.0","27371.928","1045.619"
"Peru","2020-10-31","900180.0","34411.0","27301.474","1043.648"
"Peru","2020-10-30","897594.0","34362.0","27223.044","1042.162"
"Peru","2020-10-29","894928.0","34315.0","27142.187","1040.736"
"Peru","2020-10-28","892497.0","34257.0","27068.457","1038.977"
"Peru","2020-10-27","890574.0","34197.0","27010.135","1037.158"
"Peru","2020-10-26","888715.0","34149.0","26953.753","1035.702"
"Peru","2020-10-25","886214.0","34095.0","26877.901","1034.064"
"Peru","2020-10-24","883116.0","34033.0","26783.942","1032.184"
"Peru","2020-10-23","879876.0","33984.0","26685.676","1030.698"
"Peru","2020-10-22","876885.0","33937.0","26594.962","1029.272"
"Peru","2020-10-21","874118.0","33875.0","26511.042","1027.392"
"Peru","2020-10-20","870876.0","33820.0","26412.716","1025.724"
"Peru","2020-10-19","868675.0","33759.0","26345.962","1023.874"
"Peru","2020-10-18","865549.0","33702.0","26251.154","1022.145"
"Peru","2020-10-17","862417.0","33648.0","26156.164","1020.507"
"Peru","2020-10-16","859740.0","33577.0","26074.973","1018.354"
"Peru","2020-10-15","856951.0","33512.0","25990.386","1016.382"
"Peru","2020-10-14","853974.0","33419.0","25900.097","1013.562"
"Peru","2020-10-13","851171.0","33357.0","25815.085","1011.681"
"Peru","2020-10-12","849371.0","33305.0","25760.493","1010.104"
"Peru","2020-10-11","846088.0","33223.0","25660.923","1007.617"
"Peru","2020-10-10","843355.0","33158.0","25578.034","1005.646"
"Peru","2020-10-09","838614.0","33098.0","25434.245","1003.826"
"Peru","2020-10-08","835662.0","33009.0","25344.714","1001.127"
"Peru","2020-10-07","832929.0","32914.0","25261.825","998.246"
"Peru","2020-10-06","829999.0","32834.0","25172.961","995.819"
"Peru","2020-10-05","828169.0","32742.0","25117.459","993.029"
"Peru","2020-10-04","824985.0","32665.0","25020.892","990.694"
"Peru","2020-10-03","821564.0","32609.0","24917.137","988.995"
